source_id,title,provider,source_type,relevance_score,recommended_action,should_ingest,reason,estimated_download_size,estimated_cost,risk,url,query,doi,pdf_url,open_access_url,metadata
src_db268320,Thermal Stability of White Dwarfs Accreting Hydrogen-rich Matter and Progenitors of Type Ia Supernovae,arxiv,paper,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,http://arxiv.org/abs/astro-ph/0603351v2,progenitor model Type Ia supernova white dwarf merger double degenerate,,https://arxiv.org/pdf/astro-ph/0603351v2,,"{""url"": ""http://arxiv.org/abs/astro-ph/0603351v2"", ""query"": ""progenitor model Type Ia supernova white dwarf merger double degenerate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/astro-ph/0603351v2"", ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_824895c4,Final Fates of Rotating White Dwarfs and Their Companions in the Single Degenerate Model of Type Ia Supernovae,arxiv,paper,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,http://arxiv.org/abs/1207.2261v2,progenitor model Type Ia supernova white dwarf merger double degenerate,,https://arxiv.org/pdf/1207.2261v2,,"{""url"": ""http://arxiv.org/abs/1207.2261v2"", ""query"": ""progenitor model Type Ia supernova white dwarf merger double degenerate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/1207.2261v2"", ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_ce5661bd,A systematic study of carbon-oxygen white dwarf mergers: mass combinations for Type Ia supernovae,arxiv,paper,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,http://arxiv.org/abs/1505.01646v2,progenitor model Type Ia supernova white dwarf merger double degenerate,,https://arxiv.org/pdf/1505.01646v2,,"{""url"": ""http://arxiv.org/abs/1505.01646v2"", ""query"": ""progenitor model Type Ia supernova white dwarf merger double degenerate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/1505.01646v2"", ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_59f19898,Progenitors of type Ia supernovae in elliptical galaxies,arxiv,paper,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,http://arxiv.org/abs/1103.3659v1,progenitor model Type Ia supernova white dwarf merger double degenerate,,https://arxiv.org/pdf/1103.3659v1,,"{""url"": ""http://arxiv.org/abs/1103.3659v1"", ""query"": ""progenitor model Type Ia supernova white dwarf merger double degenerate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/1103.3659v1"", ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_264c5008,Possible white dwarf progenitors of type Ia supernovae,arxiv,paper,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,http://arxiv.org/abs/1805.04845v3,progenitor model Type Ia supernova white dwarf merger double degenerate,,https://arxiv.org/pdf/1805.04845v3,,"{""url"": ""http://arxiv.org/abs/1805.04845v3"", ""query"": ""progenitor model Type Ia supernova white dwarf merger double degenerate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/1805.04845v3"", ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_f651bce4,Shocking and Mass Loss of Compact Donor Stars in Type Ia Supernovae,arxiv,paper,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,http://arxiv.org/abs/2408.00125v2,progenitor model Type Ia supernova white dwarf merger double degenerate,,https://arxiv.org/pdf/2408.00125v2,,"{""url"": ""http://arxiv.org/abs/2408.00125v2"", ""query"": ""progenitor model Type Ia supernova white dwarf merger double degenerate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/2408.00125v2"", ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_3d5eda58,An unusual white dwarf star may be a surviving remnant of a subluminous Type Ia supernova,arxiv,paper,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,http://arxiv.org/abs/1708.05568v1,progenitor model Type Ia supernova white dwarf merger double degenerate,,https://arxiv.org/pdf/1708.05568v1,,"{""url"": ""http://arxiv.org/abs/1708.05568v1"", ""query"": ""progenitor model Type Ia supernova white dwarf merger double degenerate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/1708.05568v1"", ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_03d47c13,"The double detonation of a double degenerate system, from Type Ia supernova explosion to its supernova remnant",arxiv,paper,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,http://arxiv.org/abs/2202.04268v1,progenitor model Type Ia supernova white dwarf merger double degenerate,,https://arxiv.org/pdf/2202.04268v1,,"{""url"": ""http://arxiv.org/abs/2202.04268v1"", ""query"": ""progenitor model Type Ia supernova white dwarf merger double degenerate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/2202.04268v1"", ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_e11508cb,On double-degenerate type Ia supernova progenitors as supersoft X-ray sources - A population synthesis analysis using SeBa,arxiv,paper,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,http://arxiv.org/abs/1310.2170v1,progenitor model Type Ia supernova white dwarf merger double degenerate,,https://arxiv.org/pdf/1310.2170v1,,"{""url"": ""http://arxiv.org/abs/1310.2170v1"", ""query"": ""progenitor model Type Ia supernova white dwarf merger double degenerate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/1310.2170v1"", ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_be6e3c3a,Constraining the double-degenerate scenario for Type Ia supernovae from merger ejected matter,arxiv,paper,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,http://arxiv.org/abs/1408.1375v2,progenitor model Type Ia supernova white dwarf merger double degenerate,,https://arxiv.org/pdf/1408.1375v2,,"{""url"": ""http://arxiv.org/abs/1408.1375v2"", ""query"": ""progenitor model Type Ia supernova white dwarf merger double degenerate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/1408.1375v2"", ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_8a65df35,Three Hypervelocity White Dwarfs in Gaia DR2: Evidence for Dynamically Driven Double-Degenerate Double-Detonation Type Ia Supernovae,arxiv,paper,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,http://arxiv.org/abs/1804.11163v3,progenitor model Type Ia supernova white dwarf merger double degenerate,,https://arxiv.org/pdf/1804.11163v3,,"{""url"": ""http://arxiv.org/abs/1804.11163v3"", ""query"": ""progenitor model Type Ia supernova white dwarf merger double degenerate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/1804.11163v3"", ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_c232fbba,Type Ia Supernova Explosions from Hybrid Carbon-Oxygen-Neon White Dwarf Progenitors,arxiv,paper,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,http://arxiv.org/abs/1602.06356v1,progenitor model Type Ia supernova white dwarf merger double degenerate,,https://arxiv.org/pdf/1602.06356v1,,"{""url"": ""http://arxiv.org/abs/1602.06356v1"", ""query"": ""progenitor model Type Ia supernova white dwarf merger double degenerate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/1602.06356v1"", ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_2ffd20f3,Mass-radius relation of strongly magnetized white dwarfs,arxiv,paper,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,http://arxiv.org/abs/1710.08689v1,progenitor model Type Ia supernova white dwarf merger double degenerate,,https://arxiv.org/pdf/1710.08689v1,,"{""url"": ""http://arxiv.org/abs/1710.08689v1"", ""query"": ""progenitor model Type Ia supernova white dwarf merger double degenerate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/1710.08689v1"", ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_fe18b4e8,Supernovae interacting with Si and S-rich circumstellar matter from double white dwarf mergers,arxiv,paper,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,http://arxiv.org/abs/2603.07064v1,progenitor model Type Ia supernova white dwarf merger double degenerate,,https://arxiv.org/pdf/2603.07064v1,,"{""url"": ""http://arxiv.org/abs/2603.07064v1"", ""query"": ""progenitor model Type Ia supernova white dwarf merger double degenerate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/2603.07064v1"", ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_eb3c64b5,Type Ia Supernovae from Merging White Dwarfs II) Post-Merger Detonations,arxiv,paper,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,http://arxiv.org/abs/1312.3649v1,progenitor model Type Ia supernova white dwarf merger double degenerate,,https://arxiv.org/pdf/1312.3649v1,,"{""url"": ""http://arxiv.org/abs/1312.3649v1"", ""query"": ""progenitor model Type Ia supernova white dwarf merger double degenerate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/1312.3649v1"", ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_f4427a0b,Nebular Spectroscopy of the “Blue Bump” Type Ia Supernova 2017cbv,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.3847/1538-4357/aacde8,Type Ia supernova light curve diversity and standardization,https://doi.org/10.3847/1538-4357/aacde8,https://iopscience.iop.org/article/10.3847/1538-4357/aacde8/pdf,https://iopscience.iop.org/article/10.3847/1538-4357/aacde8/pdf,"{""url"": ""https://doi.org/10.3847/1538-4357/aacde8"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.3847/1538-4357/aacde8"", ""pdf_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/aacde8/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/aacde8/pdf"", ""selection_decision"": ""omitted""}"
src_0747acfb,STANDARDIZING TYPE Ia SUPERNOVA ABSOLUTE MAGNITUDES USING GAUSSIAN PROCESS DATA REGRESSION,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1088/0004-637x/766/2/84,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1088/0004-637x/766/2/84,https://iopscience.iop.org/article/10.1088/0004-637X/766/2/84/pdf,https://iopscience.iop.org/article/10.1088/0004-637X/766/2/84/pdf,"{""url"": ""https://doi.org/10.1088/0004-637x/766/2/84"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1088/0004-637x/766/2/84"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/766/2/84/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/766/2/84/pdf"", ""selection_decision"": ""omitted""}"
src_29a8f6a5,TYPE II-P SUPERNOVAE FROM THE SDSS-II SUPERNOVA SURVEY AND THE STANDARDIZED CANDLE METHOD,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1088/0004-637x/708/1/661,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1088/0004-637x/708/1/661,https://iopscience.iop.org/article/10.1088/0004-637X/708/1/661/pdf,https://iopscience.iop.org/article/10.1088/0004-637X/708/1/661/pdf,"{""url"": ""https://doi.org/10.1088/0004-637x/708/1/661"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1088/0004-637x/708/1/661"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/708/1/661/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/708/1/661/pdf"", ""selection_decision"": ""omitted""}"
src_814f72b4,IMPROVED STANDARDIZATION OF TYPE II-P SUPERNOVAE: APPLICATION TO AN EXPANDED SAMPLE,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1088/0004-637x/694/2/1067,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1088/0004-637x/694/2/1067,https://iopscience.iop.org/article/10.1088/0004-637X/694/2/1067/pdf,https://iopscience.iop.org/article/10.1088/0004-637X/694/2/1067/pdf,"{""url"": ""https://doi.org/10.1088/0004-637x/694/2/1067"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1088/0004-637x/694/2/1067"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/694/2/1067/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/694/2/1067/pdf"", ""selection_decision"": ""omitted""}"
src_91126970,Light Curves of Type Ia Supernovae from Near the Time of Explosion,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1086/510118,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1086/510118,https://iopscience.iop.org/article/10.1086/510118/pdf,https://iopscience.iop.org/article/10.1086/510118/pdf,"{""url"": ""https://doi.org/10.1086/510118"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1086/510118"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1086/510118/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1086/510118/pdf"", ""selection_decision"": ""omitted""}"
src_2a090818,Evolution of Rotating Accreting White Dwarfs and the Diversity of Type Ia Supernovae,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1086/377248,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1086/377248,https://iopscience.iop.org/article/10.1086/377248/pdf,https://iopscience.iop.org/article/10.1086/377248/pdf,"{""url"": ""https://doi.org/10.1086/377248"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1086/377248"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1086/377248/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1086/377248/pdf"", ""selection_decision"": ""omitted""}"
src_0b4ff3ba,"Early Observations of the Type Ia Supernova iPTF 16abc: A Case of Interaction with Nearby, Unbound Material and/or Strong Ejecta Mixing",openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.3847/1538-4357/aaa01f,Type Ia supernova light curve diversity and standardization,https://doi.org/10.3847/1538-4357/aaa01f,https://iopscience.iop.org/article/10.3847/1538-4357/aaa01f/pdf,https://iopscience.iop.org/article/10.3847/1538-4357/aaa01f/pdf,"{""url"": ""https://doi.org/10.3847/1538-4357/aaa01f"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.3847/1538-4357/aaa01f"", ""pdf_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/aaa01f/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/aaa01f/pdf"", ""selection_decision"": ""omitted""}"
src_02a3db2d,SUPERNOVA 2009kf: AN ULTRAVIOLET BRIGHT TYPE IIP SUPERNOVA DISCOVERED WITH PAN-STARRS 1 AND GALEX,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1088/2041-8205/717/1/l52,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1088/2041-8205/717/1/l52,https://iopscience.iop.org/article/10.1088/2041-8205/717/1/L52/pdf,https://iopscience.iop.org/article/10.1088/2041-8205/717/1/L52/pdf,"{""url"": ""https://doi.org/10.1088/2041-8205/717/1/l52"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1088/2041-8205/717/1/l52"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1088/2041-8205/717/1/L52/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1088/2041-8205/717/1/L52/pdf"", ""selection_decision"": ""omitted""}"
src_7bf2be3b,SNEMO: Improved Empirical Models for Type Ia Supernovae,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.3847/1538-4357/aaec7e,Type Ia supernova light curve diversity and standardization,https://doi.org/10.3847/1538-4357/aaec7e,https://iopscience.iop.org/article/10.3847/1538-4357/aaec7e/pdf,https://iopscience.iop.org/article/10.3847/1538-4357/aaec7e/pdf,"{""url"": ""https://doi.org/10.3847/1538-4357/aaec7e"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.3847/1538-4357/aaec7e"", ""pdf_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/aaec7e/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/aaec7e/pdf"", ""selection_decision"": ""omitted""}"
src_0b2997ae,The Pantheon+ Analysis: Cosmological Constraints,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.3847/1538-4357/ac8e04,Type Ia supernova light curve diversity and standardization,https://doi.org/10.3847/1538-4357/ac8e04,https://iopscience.iop.org/article/10.3847/1538-4357/ac8e04/pdf,https://iopscience.iop.org/article/10.3847/1538-4357/ac8e04/pdf,"{""url"": ""https://doi.org/10.3847/1538-4357/ac8e04"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.3847/1538-4357/ac8e04"", ""pdf_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/ac8e04/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/ac8e04/pdf"", ""selection_decision"": ""omitted""}"
src_01707a06,A Bright Ultraviolet Excess in the Transitional 02es-like Type Ia Supernova 2019yvq,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.3847/1538-4357/ac126b,Type Ia supernova light curve diversity and standardization,https://doi.org/10.3847/1538-4357/ac126b,https://arxiv.org/pdf/2101.06345,https://arxiv.org/pdf/2101.06345,"{""url"": ""https://doi.org/10.3847/1538-4357/ac126b"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.3847/1538-4357/ac126b"", ""pdf_url"": ""https://arxiv.org/pdf/2101.06345"", ""open_access_url"": ""https://arxiv.org/pdf/2101.06345"", ""selection_decision"": ""omitted""}"
src_78dc9de6,ZTF SN Ia DR2: Study of Type Ia supernova light-curve fits,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1051/0004-6361/202450377,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1051/0004-6361/202450377,https://www.aanda.org/articles/aa/pdf/2025/02/aa50377-24.pdf,https://www.aanda.org/articles/aa/pdf/2025/02/aa50377-24.pdf,"{""url"": ""https://doi.org/10.1051/0004-6361/202450377"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1051/0004-6361/202450377"", ""pdf_url"": ""https://www.aanda.org/articles/aa/pdf/2025/02/aa50377-24.pdf"", ""open_access_url"": ""https://www.aanda.org/articles/aa/pdf/2025/02/aa50377-24.pdf"", ""selection_decision"": ""omitted""}"
src_4c528cfe,A metric space for Type Ia supernova spectra,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1093/mnras/stu2416,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1093/mnras/stu2416,https://arxiv.org/pdf/1411.4424,https://arxiv.org/pdf/1411.4424,"{""url"": ""https://doi.org/10.1093/mnras/stu2416"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1093/mnras/stu2416"", ""pdf_url"": ""https://arxiv.org/pdf/1411.4424"", ""open_access_url"": ""https://arxiv.org/pdf/1411.4424"", ""selection_decision"": ""omitted""}"
src_01cde251,Carnegie Supernova Project-II: A New Method to Photometrically Identify Sub-types of Extreme Type Ia Supernovae,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.3847/2041-8213/ab8e37,Type Ia supernova light curve diversity and standardization,https://doi.org/10.3847/2041-8213/ab8e37,https://iopscience.iop.org/article/10.3847/2041-8213/ab8e37/pdf,https://iopscience.iop.org/article/10.3847/2041-8213/ab8e37/pdf,"{""url"": ""https://doi.org/10.3847/2041-8213/ab8e37"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.3847/2041-8213/ab8e37"", ""pdf_url"": ""https://iopscience.iop.org/article/10.3847/2041-8213/ab8e37/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.3847/2041-8213/ab8e37/pdf"", ""selection_decision"": ""omitted""}"
src_d9ddfdba,Observations of the very young Type Ia Supernova 2019np with early-excess emission,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1093/mnras/stac1525,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1093/mnras/stac1525,https://academic.oup.com/mnras/article-pdf/514/3/3541/44246299/stac1525.pdf,https://academic.oup.com/mnras/article-pdf/514/3/3541/44246299/stac1525.pdf,"{""url"": ""https://doi.org/10.1093/mnras/stac1525"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1093/mnras/stac1525"", ""pdf_url"": ""https://academic.oup.com/mnras/article-pdf/514/3/3541/44246299/stac1525.pdf"", ""open_access_url"": ""https://academic.oup.com/mnras/article-pdf/514/3/3541/44246299/stac1525.pdf"", ""selection_decision"": ""omitted""}"
src_5bcabc04,TYPE Ia SUPERNOVA COLORS AND EJECTA VELOCITIES: HIERARCHICAL BAYESIAN REGRESSION WITH NON-GAUSSIAN DISTRIBUTIONS,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1088/0004-637x/797/2/75,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1088/0004-637x/797/2/75,https://iopscience.iop.org/article/10.1088/0004-637X/797/2/75/pdf,https://iopscience.iop.org/article/10.1088/0004-637X/797/2/75/pdf,"{""url"": ""https://doi.org/10.1088/0004-637x/797/2/75"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1088/0004-637x/797/2/75"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/797/2/75/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/797/2/75/pdf"", ""selection_decision"": ""omitted""}"
src_0bb43db9,EVIDENCE FOR A CORRELATION BETWEEN THE Si II λ4000 WIDTH AND TYPE Ia SUPERNOVA COLOR,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1088/0004-637x/734/1/42,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1088/0004-637x/734/1/42,https://iopscience.iop.org/article/10.1088/0004-637X/734/1/42/pdf,https://iopscience.iop.org/article/10.1088/0004-637X/734/1/42/pdf,"{""url"": ""https://doi.org/10.1088/0004-637x/734/1/42"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1088/0004-637x/734/1/42"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/734/1/42/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/734/1/42/pdf"", ""selection_decision"": ""omitted""}"
src_b0aa818b,IMPROVING COSMOLOGICAL DISTANCE MEASUREMENTS USING TWIN TYPE IA SUPERNOVAE,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1088/0004-637x/815/1/58,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1088/0004-637x/815/1/58,https://iopscience.iop.org/article/10.1088/0004-637X/815/1/58/pdf,https://iopscience.iop.org/article/10.1088/0004-637X/815/1/58/pdf,"{""url"": ""https://doi.org/10.1088/0004-637x/815/1/58"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1088/0004-637x/815/1/58"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/815/1/58/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/815/1/58/pdf"", ""selection_decision"": ""omitted""}"
src_ae9c7c90,Measuring nickel masses in Type Ia supernovae using cobalt emission in nebular phase spectra,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1093/mnras/stv2173,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1093/mnras/stv2173,https://academic.oup.com/mnras/article-pdf/454/4/3816/18508278/stv2173.pdf,https://academic.oup.com/mnras/article-pdf/454/4/3816/18508278/stv2173.pdf,"{""url"": ""https://doi.org/10.1093/mnras/stv2173"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1093/mnras/stv2173"", ""pdf_url"": ""https://academic.oup.com/mnras/article-pdf/454/4/3816/18508278/stv2173.pdf"", ""open_access_url"": ""https://academic.oup.com/mnras/article-pdf/454/4/3816/18508278/stv2173.pdf"", ""selection_decision"": ""omitted""}"
src_f136f85b,NEAR-ULTRAVIOLET PROPERTIES OF A LARGE SAMPLE OF TYPE Ia SUPERNOVAE AS OBSERVED WITH THESwiftUVOT,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1088/0004-637x/721/2/1627,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1088/0004-637x/721/2/1627,https://iopscience.iop.org/article/10.1088/0004-637X/721/2/1627/pdf,https://iopscience.iop.org/article/10.1088/0004-637X/721/2/1627/pdf,"{""url"": ""https://doi.org/10.1088/0004-637x/721/2/1627"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1088/0004-637x/721/2/1627"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/721/2/1627/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/721/2/1627/pdf"", ""selection_decision"": ""omitted""}"
src_b92df2ee,Discovery and Follow-up Observations of the Young Type Ia Supernova 2016coj,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.3847/1538-4357/aa6dfa,Type Ia supernova light curve diversity and standardization,https://doi.org/10.3847/1538-4357/aa6dfa,https://iopscience.iop.org/article/10.3847/1538-4357/aa6dfa/pdf,https://iopscience.iop.org/article/10.3847/1538-4357/aa6dfa/pdf,"{""url"": ""https://doi.org/10.3847/1538-4357/aa6dfa"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.3847/1538-4357/aa6dfa"", ""pdf_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/aa6dfa/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/aa6dfa/pdf"", ""selection_decision"": ""omitted""}"
